"","title","year","volnum","issuenum","pagenum","primauth","tri_instance","st","ct","site","jstor","ststring","ctstring","comm","avoid","fulltri"
"668","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP240",5,"LP","240","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP240"
"669","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP243",5,"LP","243","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP243"
"670","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP179",5,"LP","179","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP179"
"671","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP176",5,"LP","176","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP176"
"672","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP177",5,"LP","177","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP177"
"673","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP239",5,"LP","239","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP239"
"674","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP503",5,"LP","503","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP503"
"675","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP246",5,"LP","246","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP246"
"676","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP511",5,"LP","511","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP511"
"677","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP245",5,"LP","245","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP245"
"678","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP184",5,"LP","184","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP184"
"679","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP248",5,"LP","248","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP248"
"680","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP481",5,"LP","481","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP481"
"681","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,533,"Potter","5LP236",5,"LP","236","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP236"
"682","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,536,"Potter","5LP0177",5,"LP","177","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP177"
"683","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,538,"Potter","5LP483",5,"LP","483","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP483"
"684","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,538,"Potter","5LP379",5,"LP","379","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP379"
"685","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,540,"Potter","5LP240",5,"LP","240","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP240"
"686","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,540,"Potter","5LP242",5,"LP","242","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP242"
"687","Mortuary Features and Identity Construction in an Early Village Community in the American Southwest",2011,76,3,540,"Potter","5LP245",5,"LP","245","http://www.jstor.org/stable/41331906","Colorado","La Plata","","","5LP245"
"688","Place of Origin of Prehistoric Inhabitants of Aztalan, Jefferson Co., Wisconsin",2007,72,3,524,"Price","47JE1",47,"JE","1","http://www.jstor.org/stable/40035859","Wisconsin","Jefferson","","","47JE1"
"689","Place of Origin of Prehistoric Inhabitants of Aztalan, Jefferson Co., Wisconsin",2007,72,3,533,"Price","11MS2",11,"MS","2","http://www.jstor.org/stable/40035859","Illinois","Mason","","","11MS2"
"690","Evidence of Early Paleoindian Bone Modification and Use at the Sheriden Cave Site (33WY252), Wyandot County, Ohio",2005,70,3,504,"Redmond","33WY252",33,"WY","252","http://www.jstor.org/stable/40035311","Ohio","Wyandot","","","33WY252"
"691","Fishing down the Food Web: A Case Study from St. Augustine, Florida, USA",2004,69,1,68,"Reitz","8SJ31",8,"SJ","31","http://www.jstor.org/stable/4128348","Florida","St. Johns","","","8SJ31"
"692","Fishing down the Food Web: A Case Study from St. Augustine, Florida, USA",2004,69,1,68,"Reitz","8SJ34",8,"SJ","34","http://www.jstor.org/stable/4128348","Florida","St. Johns","","","8SJ34"
"693","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","18AN286",18,"AN","286","http://www.jstor.org/stable/43184898","Maryland","Annapolis","","","18AN286"
"694","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","18AN287",18,"AN","287","http://www.jstor.org/stable/43184898","Maryland","Annapolis","","","18AN287"
"695","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","18DO127",18,"DO","127","http://www.jstor.org/stable/43184898","Maryland","Dorchester","","","18DO127"
"696","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","18DO220",18,"DO","220","http://www.jstor.org/stable/43184898","Maryland","Dorchester","","","18DO220"
"697","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","18DO130",18,"DO","130","http://www.jstor.org/stable/43184898","Maryland","Dorchester","","","18DO130"
"698","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","18DO429",18,"DO","429","http://www.jstor.org/stable/43184898","Maryland","Dorchester","","","18DO429"
"699","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","18DO436",18,"DO","436","http://www.jstor.org/stable/43184898","Maryland","Dorchester","","","18DO436"
"700","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","44NH478",44,"NH","478","http://www.jstor.org/stable/43184898","Virginia","Northampton","","","44NH478"
"701","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,571,"Rick","44NH440",44,"NH","440","http://www.jstor.org/stable/43184898","Virginia","Northampton","","","44NH440"
"702","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,574,"Rick","18DO478",18,"DO","478","http://www.jstor.org/stable/43184898","Maryland","Dorchester","","","18DO478"
"703","Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic",2013,78,3,574,"Rick","18DO440",18,"DO","440","http://www.jstor.org/stable/43184898","Maryland","Dorchester","","","18DO440"
"704","Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis",2010,75,1,137,"Roper","25NH2",25,"NH","2","http://www.jstor.org/stable/20622485","Nebraska","Nemaha","","","25NH2"
"705","Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis",2010,75,1,138,"Roper","14OT5",14,"OT","5","http://www.jstor.org/stable/20622485","Kansas","Ottawa","","","14OT5"
"706","Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis",2010,75,1,138,"Roper","14CY1",14,"CY","1","http://www.jstor.org/stable/20622485","Kansas","Clay","","","14CY1"
"707","Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis",2010,75,1,138,"Roper","14GE127",14,"GE","127","http://www.jstor.org/stable/20622485","Kansas","Geary","","","14GE127"
"708","Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis",2010,75,1,138,"Roper","14RY301",14,"RY","301","http://www.jstor.org/stable/20622485","Kansas","Riley","","","14RY301"
"709","Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis",2010,75,1,138,"Roper","14PO4",14,"PO","4","http://www.jstor.org/stable/20622485","Kansas","Pottawatomie","","","14PO4"
"710","Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis",2010,75,1,138,"Roper","23BN2",23,"BN","2","http://www.jstor.org/stable/20622485","Missouri","Boone","","","23BN2"
"711","Dating and Explaining Soapstone Vessels: A Comment on Truncer",2006,71,1,142,"Sassaman","38AK224",38,"AK","224","http://www.jstor.org/stable/40035325","South Carolina","Aiken","","","38AK224"
"712","Dating and Explaining Soapstone Vessels: A Comment on Truncer",2006,71,1,142,"Sassaman","9LI444",9,"LI","444","http://www.jstor.org/stable/40035325","Georgia","Liberty","","","9LI444"
"713","Dating and Explaining Soapstone Vessels: A Comment on Truncer",2006,71,1,150,"Sassaman","8WL1278",8,"WL","1278","http://www.jstor.org/stable/40035325","Florida","Walton","","","8WL1278"
"714","Dating and Explaining Soapstone Vessels: A Comment on Truncer",2006,71,1,150,"Sassaman","8WL1005",8,"WL","1005","http://www.jstor.org/stable/40035325","Florida","Walton","","","8WL1005"
"715","Dating and Explaining Soapstone Vessels: A Comment on Truncer",2006,71,1,156,"Sassaman","9TF5",9,"TF","5","http://www.jstor.org/stable/40035325","Georgia","Telfair","","","9TF5"
"716","Dating and Explaining Soapstone Vessels: A Comment on Truncer",2006,71,1,156,"Sassaman","38CH1609",38,"CH","1609","http://www.jstor.org/stable/40035325","South Carolina","Charleston","","","38CH1609"
"717","Dating and Explaining Soapstone Vessels: A Comment on Truncer",2006,71,1,156,"Sassaman","8DI52",8,"DI","52","http://www.jstor.org/stable/40035325","Florida","Dixie","","","8DI52"
"718","Dating and Explaining Soapstone Vessels: A Comment on Truncer",2006,71,1,156,"Sassaman","1MG300",1,"MG","300","http://www.jstor.org/stable/40035325","Alabama","Morgan","","","1MG300"
"719","Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,539,"Sassaman","9CB1",9,"CB","1","http://www.jstor.org/stable/40035364","Georgia","Colombia","","","9CB1"
"720","Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,552,"Sassaman","9CB138",9,"CB","138","http://www.jstor.org/stable/40035364","Georgia","Colombia","","","9CB138"
"721","Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,552,"Sassaman","38ED5",38,"ED","5","http://www.jstor.org/stable/40035364","South Carolina","Edgefield","","","38ED5"
"722","Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,554,"Sassaman","38BU29",38,"BU","29","http://www.jstor.org/stable/40035364","South Carolina","Beaufort","","","38BU29"
"723","Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,555,"Sassaman","38ED9",38,"ED","9","http://www.jstor.org/stable/40035364","South Carolina","Edgefield","","","38ED9"
"724","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","16WC5",16,"WC","5","http://www.jstor.org/stable/40035868","Lousiana","West Carroll","","","16WC5"
"725","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","16WC10",16,"WC","10","http://www.jstor.org/stable/40035868","Lousiana","West Carroll","","","16WC10"
"726","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","16MA201",16,"MA","201","http://www.jstor.org/stable/40035868","Lousiana","Madison","","","16MA201"
"727","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","16OU259",16,"OU","259","http://www.jstor.org/stable/40035868","Lousiana","Ouachita","","","16OU259"
"728","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","16L17",16,"L","17","http://www.jstor.org/stable/40035868","Lousiana","Lincoln","","","16L17"
"729","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","16CT5",16,"CT","5","http://www.jstor.org/stable/40035868","Lousiana","Catahoula","","","16CT5"
"730","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","16OU89",16,"OU","89","http://www.jstor.org/stable/40035868","Lousiana","Ouachita","","","16OU89"
"731","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","16RI105",16,"RI","105","http://www.jstor.org/stable/40035868","Lousiana","Richland","","","16RI105"
"732","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,"Saunders","22WR691",22,"WR","691","http://www.jstor.org/stable/40035868","Mississippi","Warren","","","22WR691"
"733","Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,664,"Saunders","16FR2",16,"FR","2","http://www.jstor.org/stable/40035868","Lousiana","Franklin","","","16FR2"
"734","Obsidian Source Use in the Greater Yellowstone Area, Wyoming Basin, and Central Rocky Mountains",2011,76,2,377,"Scheiber","48FR307",48,"FR","307","http://www.jstor.org/stable/41331895","Wyoming","Fremont","","","48FR307"
"735","Obsidian Source Use in the Greater Yellowstone Area, Wyoming Basin, and Central Rocky Mountains",2011,76,2,388,"Scheiber","48HO4",48,"HO","4","http://www.jstor.org/stable/41331895","Wyoming","Hot Springs","","","48HO4"
