Title,Year ,Volume Number,Issue Number,Page Number,Primary Author's Last Name,Trinomial Instance,JSTOR LINK,State,County ,Comments,Avoid (H/M/L)
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP171,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP241,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP187,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP242,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP240,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP243,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP179,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP176,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP177,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP239,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP503,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP246,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP511,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP245,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP184,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP248,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP481,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,533,Potter,5LP236,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,536,Potter,5LP0177,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,538,Potter,5LP483,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,538,Potter,5LP379,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,540,Potter,5LP240,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,540,Potter,5LP242,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
Mortuary Features and Identity Construction in an Early Village Community in the American Southwest,2011,76,3,540,Potter,5LP245,http://www.jstor.org/stable/41331906,Colorado,La Plata,,
"Place of Origin of Prehistoric Inhabitants of Aztalan, Jefferson Co., Wisconsin",2007,72,3,524,Price,47JE1,http://www.jstor.org/stable/40035859,Wisconsin,Jefferson,,
"Place of Origin of Prehistoric Inhabitants of Aztalan, Jefferson Co., Wisconsin",2007,72,3,533,Price,11MS2,http://www.jstor.org/stable/40035859,Illinois,Mason,,
"Evidence of Early Paleoindian Bone Modification and Use at the Sheriden Cave Site (33WY252), Wyandot County, Ohio",2005,70,3,504,Redmond,33WY252,http://www.jstor.org/stable/40035311,Ohio,Wyandot,,
"Fishing down the Food Web: A Case Study from St. Augustine, Florida, USA",2004,69,1,68,Reitz,8SJ31,http://www.jstor.org/stable/4128348,Florida,St. Johns,,
"Fishing down the Food Web: A Case Study from St. Augustine, Florida, USA",2004,69,1,68,Reitz,8SJ34,http://www.jstor.org/stable/4128348,Florida,St. Johns,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,18AN286,http://www.jstor.org/stable/43184898,Maryland,Annapolis,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,18AN287,http://www.jstor.org/stable/43184898,Maryland,Annapolis,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,18DO127,http://www.jstor.org/stable/43184898,Maryland,Dorchester,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,18DO220,http://www.jstor.org/stable/43184898,Maryland,Dorchester,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,18DO130,http://www.jstor.org/stable/43184898,Maryland,Dorchester,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,18DO429,http://www.jstor.org/stable/43184898,Maryland,Dorchester,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,18DO436,http://www.jstor.org/stable/43184898,Maryland,Dorchester,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,44NH478,http://www.jstor.org/stable/43184898,Virginia,Northampton,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,571,Rick,44NH440,http://www.jstor.org/stable/43184898,Virginia,Northampton,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,574,Rick,18DO478,http://www.jstor.org/stable/43184898,Maryland,Dorchester,,
Accelerator Mass Spectrometry ¹⁴c Dating and the Antiquity of Shell-tempered Ceramics from the Chesapeake Bay and Middle Atlantic,2013,78,3,574,Rick,18DO440,http://www.jstor.org/stable/43184898,Maryland,Dorchester,,
Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis,2010,75,1,137,Roper,25NH2,http://www.jstor.org/stable/20622485,Nebraska,Nemaha,,
Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis,2010,75,1,138,Roper,14OT5,http://www.jstor.org/stable/20622485,Kansas,Ottawa,,
Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis,2010,75,1,138,Roper,14CY1,http://www.jstor.org/stable/20622485,Kansas,Clay,,
Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis,2010,75,1,138,Roper,14GE127,http://www.jstor.org/stable/20622485,Kansas,Geary,,
Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis,2010,75,1,138,Roper,14RY301,http://www.jstor.org/stable/20622485,Kansas,Riley,,
Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis,2010,75,1,138,Roper,14PO4,http://www.jstor.org/stable/20622485,Kansas,Pottawatomie,,
Determining Provenance of Shell-Tempered Pottery from the Central Plains Using Petrography and Oxidation Analysis,2010,75,1,138,Roper,23BN2,http://www.jstor.org/stable/20622485,Missouri,Boone,,
Dating and Explaining Soapstone Vessels: A Comment on Truncer,2006,71,1,142,Sassaman,38AK224,http://www.jstor.org/stable/40035325,South Carolina,Aiken,,
Dating and Explaining Soapstone Vessels: A Comment on Truncer,2006,71,1,142,Sassaman,9LI444,http://www.jstor.org/stable/40035325,Georgia,Liberty,,
Dating and Explaining Soapstone Vessels: A Comment on Truncer,2006,71,1,150,Sassaman,8WL1278,http://www.jstor.org/stable/40035325,Florida,Walton,,
Dating and Explaining Soapstone Vessels: A Comment on Truncer,2006,71,1,150,Sassaman,8WL1005,http://www.jstor.org/stable/40035325,Florida,Walton,,
Dating and Explaining Soapstone Vessels: A Comment on Truncer,2006,71,1,156,Sassaman,9TF5,http://www.jstor.org/stable/40035325,Georgia,Telfair,,
Dating and Explaining Soapstone Vessels: A Comment on Truncer,2006,71,1,156,Sassaman,38CH1609,http://www.jstor.org/stable/40035325,South Carolina,Charleston,,
Dating and Explaining Soapstone Vessels: A Comment on Truncer,2006,71,1,156,Sassaman,8DI52,http://www.jstor.org/stable/40035325,Florida,Dixie,,
Dating and Explaining Soapstone Vessels: A Comment on Truncer,2006,71,1,156,Sassaman,1MG300,http://www.jstor.org/stable/40035325,Alabama,Morgan,,
"Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,539,Sassaman,9CB1,http://www.jstor.org/stable/40035364,Georgia,Colombia,,
"Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,552,Sassaman,9CB138,http://www.jstor.org/stable/40035364,Georgia,Colombia,,
"Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,552,Sassaman,38ED5,http://www.jstor.org/stable/40035364,South Carolina,Edgefield,,
"Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,554,Sassaman,38BU29,http://www.jstor.org/stable/40035364,South Carolina,Beaufort,,
"Stallings Island Revisited: New Evidence for Occupational History, Community Pattern, and Subsistence Technology",2006,71,3,555,Sassaman,38ED9,http://www.jstor.org/stable/40035364,South Carolina,Edgefield,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,16WC5,http://www.jstor.org/stable/40035868,Lousiana,West Carroll,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,16WC10,http://www.jstor.org/stable/40035868,Lousiana,West Carroll,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,16MA201,http://www.jstor.org/stable/40035868,Lousiana,Madison,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,16OU259,http://www.jstor.org/stable/40035868,Lousiana,Ouachita,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,16L17,http://www.jstor.org/stable/40035868,Lousiana,Lincoln,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,16CT5,http://www.jstor.org/stable/40035868,Lousiana,Catahoula,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,16OU89,http://www.jstor.org/stable/40035868,Lousiana,Ouachita,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,16RI105,http://www.jstor.org/stable/40035868,Lousiana,Richland,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,632,Saunders,22WR691,http://www.jstor.org/stable/40035868,Mississippi,Warren,,
"Watson Brake, a Middle Archaic Mound Complex in Northeast Louisiana",2005,70,4,664,Saunders,16FR2,http://www.jstor.org/stable/40035868,Lousiana,Franklin,,
"Obsidian Source Use in the Greater Yellowstone Area, Wyoming Basin, and Central Rocky Mountains",2011,76,2,377,Scheiber,48FR307,http://www.jstor.org/stable/41331895,Wyoming,Fremont,,
"Obsidian Source Use in the Greater Yellowstone Area, Wyoming Basin, and Central Rocky Mountains",2011,76,2,388,Scheiber,48HO4,http://www.jstor.org/stable/41331895,Wyoming,Hot Springs,,
Working with Wilmsen: Paleoindian End Scraper Design and Use at Nobles Pond,2013,78,3,407,Seeman,33ST357,http://www.jstor.org/stable/43184890,Ohio,Stark,,
"Contextual Incongruities, Statistical Outliers, and Anomalies...",2010,75,1,165,Seymour,41EP401,http://www.jstor.org/stable/20622486,Texas,El Paso,,
"Chronology and Stratigraphy at Dust Cave, Alabama",2004,69,3,533,Sherwood,1Lu496,http://www.jstor.org/stable/4128405,Alabama,Lauderdale,,
"Chronology and Stratigraphy at Dust Cave, Alabama",2004,69,3,536,Sherwood,1Lu498,http://www.jstor.org/stable/4128405,Alabama,Lauderdale,,
An Integrated Geoarchaeology of the Late Woodland Sand Mound,2013,78,2,344,Sherwood,22JA503,http://www.jstor.org/stable/23486322,Mississippi,Jackson,,
Clovis Technology and Settlement in the American Southeast: Using Biface Analysis to Evaluate Dispersal Models,2012,77,4,692,Smallwood,38AL23,http://www.jstor.org/stable/23486485,South Carolina,Allendale,,
Nondestructive Radiocarbon Dating: Naturally Mummified Infant Bundle from SW Texas,2004,69,4,742,Steelman,41VV456,http://www.jstor.org/stable/4128446,Washington,Val Verde,,
Obsidian in Early Woodland Contexts in the Upper Mississippi Valley,2004,69,4,751,Stoltman,47CR460,http://www.jstor.org/stable/4128446,Wisconsin,Crawford,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41LK28,http://www.jstor.org/stable/23486302,Texas,Live Oak,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41NU2,http://www.jstor.org/stable/23486302,Texas,Nueces,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41VT1,http://www.jstor.org/stable/23486302,Texas,Victoria,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41VT9,http://www.jstor.org/stable/23486302,Texas,Victoria,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41VT141,http://www.jstor.org/stable/23486302,Texas,Victoria,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41AU36,http://www.jstor.org/stable/23486302,Texas,Austin,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41AU37,http://www.jstor.org/stable/23486302,Texas,Austin,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41WH14,http://www.jstor.org/stable/23486302,Texas,Wharton,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41WH39,http://www.jstor.org/stable/23486302,Texas,Wharton,,
Biological Relationships Between Foragers and Farmers of South-central North America: Nonmetric Dental Traits,2012,77,1,104,Taylor,41AS80,http://www.jstor.org/stable/23486302,Texas,Aransas,,
